Name,Condition,Price,Product Link
Logitech G610 Orion Brown Mechanical Gaming Keyboard,Buyer Protection,RM150,https://www.carousell.com.my/p/logitech-g610-orion-brown-mechanical-gaming-keyboard-1270690633/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=ENwqNVez0rpTsdPo&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=944
Mechanical Gaming Keyboard (Radiant Color),Like new,RM150,https://www.carousell.com.my/p/mechanical-gaming-keyboard-radiant-color-1277153502/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=ENwqNVez0rpTsdPo&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=945
Corsair STRAFE RED Mechanical Gaming Keyboard,Lightly used,RM150,https://www.carousell.com.my/p/corsair-strafe-red-mechanical-gaming-keyboard-1330356268/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=ENwqNVez0rpTsdPo&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=946
1ST PLAYER DK5.0 II Black / White Mechanical RGB Keyboard 104 Keys Full Modular Hotswap (Free Switches & Puller),Buyer Protection,RM180,https://www.carousell.com.my/p/1st-player-dk5-0-ii-black-white-mechanical-rgb-keyboard-104-keys-full-modular-hotswap-free-switches-puller-1114897515/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=ENwqNVez0rpTsdPo&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=947
Armageddon Gaming Mechanical Keyboard,Lightly used,RM180,https://www.carousell.com.my/p/armageddon-gaming-mechanical-keyboard-1245396188/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=948
Logitech Gaming Mechanical Keyboard G610,Well used,RM180,https://www.carousell.com.my/p/logitech-gaming-mechanical-keyboard-g610-1258516214/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=949
Corsair Strafe RGB Mechanical Keyboard (Cherry MX Silent),Like new,RM180,https://www.carousell.com.my/p/corsair-strafe-rgb-mechanical-keyboard-cherry-mx-silent-1290168115/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=950
Logitech G512 Carbon (Linear) Lightsync RGB Mechanical Gaming Keyboard with GX Switches,Lightly used,RM199,https://www.carousell.com.my/p/logitech-g512-carbon-linear-lightsync-rgb-mechanical-gaming-keyboard-with-gx-switches-1217211756/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=951
Tronsmart Elite RGB Mechanical Gaming Keyboard,Like new,RM199,https://www.carousell.com.my/p/tronsmart-elite-rgb-mechanical-gaming-keyboard-1235543328/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=953
Armaggedon Mechanical Keyboard MKA-3 Black Hornet,Used,RM200,https://www.carousell.com.my/p/armaggedon-mechanical-keyboard-mka-3-black-hornet-92529644/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=954
Logitech G613 wireless mechanical gaming keyboard,Like new,RM200,https://www.carousell.com.my/p/logitech-g613-wireless-mechanical-gaming-keyboard-1103434867/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=955
Razer Gaming Keyboard Blackwidow (mechanical),Like new,RM200,https://www.carousell.com.my/p/razer-gaming-keyboard-blackwidow-mechanical-1174834676/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=956
Corsair K70 mechanical Keyboard (Non-RGB),Buyer Protection,RM200,https://www.carousell.com.my/p/corsair-k70-mechanical-keyboard-non-rgb-1180945839/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=957
Mechanical keyboard cooler master Mk730,Like new,RM200,https://www.carousell.com.my/p/mechanical-keyboard-cooler-master-mk730-1190390480/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=958
Logitech mechanical keyboard G610,Well used,RM200,https://www.carousell.com.my/p/logitech-mechanical-keyboard-g610-1260450567/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=960
5pcs ABS Keycap Backlight OEM for Mechanical Keyboard Arrow Keycap + keyboard stand（No keyboard）,Buyer Protection,RM49,https://www.carousell.com.my/p/5pcs-abs-keycap-backlight-oem-for-mechanical-keyboard-arrow-keycap-keyboard-stand（no-keyboard）-1345844414/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=961
Ducky One 2 TKL RGB Mechanical Keyboard (Cotton Candy Color and White Keycap set),Buyer Protection,RM160,https://www.carousell.com.my/p/ducky-one-2-tkl-rgb-mechanical-keyboard-cotton-candy-color-and-white-keycap-set-1345681035/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=962
Ducky One 3 Fuji Mechanical Keyboard (Cherry MX Red Switch),Like new,RM350,https://www.carousell.com.my/p/ducky-one-3-fuji-mechanical-keyboard-cherry-mx-red-switch-1345543114/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=963
Ajazz AC067 Tri-Mode Wireless Alu Mechanical Keyboard,Buyer Protection,RM150,https://www.carousell.com.my/p/ajazz-ac067-tri-mode-wireless-alu-mechanical-keyboard-1264403248/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=964
Philips Gaming Mechanical Keyboard,Well used,RM90,https://www.carousell.com.my/p/philips-gaming-mechanical-keyboard-1334430030/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=965
Bloody Light Strike 4-Infrared Mechanical Switch Gaming Keyboard B254,Buyer Protection,RM80,https://www.carousell.com.my/p/bloody-light-strike-4-infrared-mechanical-switch-gaming-keyboard-b254-1345335359/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=967
Royal Kludge RK960 Mechanical Keyboard,Buyer Protection,RM100,https://www.carousell.com.my/p/royal-kludge-rk960-mechanical-keyboard-1345121742/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=968
Xtrike Me Mechanical Keyboard Blue Switches,Buyer Protection,RM50,https://www.carousell.com.my/p/xtrike-me-mechanical-keyboard-blue-switches-1345029238/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=969
Cat Keycap PBT XDA Profile Dye Sub Keycaps 137pcs For Mechanical Keyboard,Buyer Protection,RM89,https://www.carousell.com.my/p/cat-keycap-pbt-xda-profile-dye-sub-keycaps-137pcs-for-mechanical-keyboard-1344465687/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=970
Glorious Modular Mechanical Keyboard (COMPACT),Buyer Protection,RM130,https://www.carousell.com.my/p/glorious-modular-mechanical-keyboard-compact-1344911493/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=971
G813  LIGHTSYNC RGB Mechanical Gaming Keyboard,Buyer Protection,RM370,https://www.carousell.com.my/p/g813-lightsync-rgb-mechanical-gaming-keyboard-1344775445/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=972
AKKO x CINNAMOROLL Limited Edition 3068B Mechanical Keyboard,Buyer Protection,RM300,https://www.carousell.com.my/p/akko-x-cinnamoroll-limited-edition-3068b-mechanical-keyboard-1333835563/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=973
IQUNIX M80 Purry Cat Wireless Mechanical Keyboard,Buyer Protection,RM350,https://www.carousell.com.my/p/iqunix-m80-purry-cat-wireless-mechanical-keyboard-1204329373/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=974
Drop MT3 9009 PBT 6.25 Spacebar Flat R5 Keycap for Mechanical Keyboard,Buyer Protection,RM35,https://www.carousell.com.my/p/drop-mt3-9009-pbt-6-25-spacebar-flat-r5-keycap-for-mechanical-keyboard-1344491082/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=977
Ajazz K620T Hotswap Mechanical Keyboard | Tablet holder | 62 keys with Bluetooth - 60% Keyboard,Like new,RM180,https://www.carousell.com.my/p/ajazz-k620t-hotswap-mechanical-keyboard-tablet-holder-62-keys-with-bluetooth-60-keyboard-1331889770/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=978
Kon Momo Keycap (Korean) PBT XDA Profile Dye Sub Keycaps 126pcs Mechanical Keyboard,Buyer Protection,RM99,https://www.carousell.com.my/p/kon-momo-keycap-korean-pbt-xda-profile-dye-sub-keycaps-126pcs-mechanical-keyboard-1344471487/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=979
Oblivion Keycap PBT XDA Profile Dye Sub 123pcs Keycaps For Mechanical Keyboard,Buyer Protection,RM189,https://www.carousell.com.my/p/oblivion-keycap-pbt-xda-profile-dye-sub-123pcs-keycaps-for-mechanical-keyboard-1344470142/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=981
Killing Eve Keycap PBT Dye Sub Cherry Mozano Die For Me Keycaps Mechanical Keyboard,Buyer Protection,RM139,https://www.carousell.com.my/p/killing-eve-keycap-pbt-dye-sub-cherry-mozano-die-for-me-keycaps-mechanical-keyboard-1344469166/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=982
Revelation Keycap PBT XDA Profile Dye Sub Keycaps 120pcs For Mechanical Keyboard,Buyer Protection,RM99,https://www.carousell.com.my/p/revelation-keycap-pbt-xda-profile-dye-sub-keycaps-120pcs-for-mechanical-keyboard-1344468105/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=983
Kemove K98 Mechanical keyboard,Buyer Protection,RM120,https://www.carousell.com.my/p/kemove-k98-mechanical-keyboard-1328727978/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=984
Micropack Lifestyle 3 Modes Mechanical 2.4G Wireless Gaming Keyboard Rechargeable 4000mAh/Silent Outemu Switch (K-168WM),Buyer Protection,RM829.90,https://www.carousell.com.my/p/micropack-lifestyle-3-modes-mechanical-2-4g-wireless-gaming-keyboard-rechargeable-4000mah-silent-outemu-switch-k-168wm-1344351047/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=985
WOB Katakana Keycap JAP PBT Dye Sub Cherry Hiragana Keycaps 130pcs Mechanical Keyboard,Buyer Protection,RM139,https://www.carousell.com.my/p/wob-katakana-keycap-jap-pbt-dye-sub-cherry-hiragana-keycaps-130pcs-mechanical-keyboard-1344464025/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=986
Sumi Keycap PBT Cherry Profile Dye Sub Keycaps 130pcs For Mechanical Keyboard,Buyer Protection,RM149,https://www.carousell.com.my/p/sumi-keycap-pbt-cherry-profile-dye-sub-keycaps-130pcs-for-mechanical-keyboard-1344456933/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=987
RK61 Wireless Mechanical Keyboard,Buyer Protection,RM120,https://www.carousell.com.my/p/rk61-wireless-mechanical-keyboard-1344305627/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=988
Sugar65 Mechanical Keyboard,Buyer Protection,RM350,https://www.carousell.com.my/p/sugar65-mechanical-keyboard-1281845660/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=989
Midnight Rainbow Keycap PBT Dye Sub Cherry Keycaps 136pcs For Mechanical Keyboard,Buyer Protection,RM149,https://www.carousell.com.my/p/midnight-rainbow-keycap-pbt-dye-sub-cherry-keycaps-136pcs-for-mechanical-keyboard-1344455903/?t-id=bOPHfTHOk6_1751556134666&t-referrer_browse_type=search_results&t-referrer_page_type=search&t-referrer_request_id=UGaQW6AlyctmfY67&t-referrer_search_query=Mechanical%20Keyboard&t-referrer_search_query_source=direct_search&t-referrer_sort_by=popular&t-tap_index=990
